START_DT;END_DT;CLIENT_NAME;YEAR_BIRTH;CLIENT_ID
2011-07-19;2999-12-31;Beatrice;1959;1288
2011-07-20;2999-12-31;Journi;1959;1091
2011-07-21;2999-12-31;Dylan;1959;2395
2011-07-22;2999-12-31;Ivory;1959;4257
2011-07-23;2999-12-31;Yaretzi;1959;1592
2011-07-24;2999-12-31;Meredith;1959;505
2011-07-25;2999-12-31;Sasha;1959;4426
2011-07-26;2999-12-31;Gloria;1959;3821
2011-07-27;2999-12-31;Oaklyn;1959;1928
2011-07-28;2999-12-31;Sloan;1960;893
2011-07-29;2999-12-31;Abby;1960;4846
2011-07-30;2999-12-31;Davina;1960;1401
2011-07-31;2999-12-31;Lylah;1960;2342
2011-08-01;2999-12-31;Erin;1960;286
2011-08-02;2999-12-31;Reyna;1960;4720
2011-08-03;2999-12-31;Kaitlyn;1960;4626
2011-08-04;2999-12-31;Michaela;1960;2932
2011-08-05;2999-12-31;Nia;1960;3922
2011-08-06;2999-12-31;Fernanda;1960;1722
2011-08-07;2999-12-31;Jaliyah;1960;440
2011-08-08;2999-12-31;Jenna;1960;2682
2011-08-09;2999-12-31;Sylvie;1960;1188
2011-08-10;2999-12-31;Miranda;1960;4643
2011-08-11;2999-12-31;Anne;1960;3373
2011-08-12;2999-12-31;Mina;1960;4079
2011-08-13;2999-12-31;Myra;1960;69
2011-08-14;2999-12-31;Aleena;1960;157
2011-08-15;2999-12-31;Alia;1960;3487
2011-08-16;2999-12-31;Frankie;1960;1235
2011-08-17;2999-12-31;Ellis;1960;2850
2011-08-18;2999-12-31;Kathryn;1960;4499
2011-08-19;2999-12-31;Nalani;1960;1352
2011-08-20;2999-12-31;Nola;1960;4256
2011-08-21;2999-12-31;Jemma;1960;428
2011-08-22;2999-12-31;Lennox;1960;3682
2011-08-23;2999-12-31;Marie;1960;4293
2011-08-24;2999-12-31;Angelica;1960;4124
2011-08-25;2999-12-31;Cassandra;1960;1354
2011-08-26;2999-12-31;Calliope;1960;1006
2011-08-27;2999-12-31;Adrianna;1960;1589
2011-08-28;2999-12-31;Ivanna;1960;4911
2011-08-29;2999-12-31;Zelda;1960;3386
2011-08-30;2999-12-31;Faye;1960;241
2011-08-31;2999-12-31;Karsyn;1960;1535
2011-09-01;2999-12-31;Oakleigh;1960;2481
2011-09-02;2999-12-31;Dayana;1960;701
2011-09-03;2999-12-31;Amirah;1960;3141
2011-09-04;2999-12-31;Megan;1960;637
2011-09-05;2999-12-31;Siena;1960;4506
2011-09-06;2999-12-31;Reina;1960;4515
2011-09-07;2999-12-31;Rhea;1960;4871
2011-09-08;2999-12-31;Julieta;1960;4271
2011-09-09;2999-12-31;Malaysia;1960;2882
2011-09-10;2999-12-31;Henley;1960;4336
2011-09-11;2999-12-31;Liberty;1960;4110
2011-09-12;2999-12-31;Leslie;1960;1429
2011-09-13;2999-12-31;Alejandra;1960;310
2011-09-14;2999-12-31;Kelsey;1960;2240
2011-09-15;2999-12-31;Charley;1961;4460
2011-09-16;2999-12-31;Capri;1961;4736
2011-09-17;2999-12-31;Priscilla;1961;3129
2011-09-18;2999-12-31;Zariyah;1961;2558
2011-09-19;2999-12-31;Savanna;1961;4444
2011-09-20;2999-12-31;Emerie;1961;3114
2011-09-21;2999-12-31;Christina;1961;1203
2011-09-22;2999-12-31;Skyla;1961;2581
2011-09-23;2999-12-31;Macy;1961;1988
2011-09-24;2999-12-31;Mariam;1961;2999
2011-09-25;2999-12-31;Melina;1961;3442
2011-09-26;2999-12-31;Chelsea;1961;4158
2011-09-27;2999-12-31;Dallas;1961;2707
2011-09-28;2999-12-31;Laurel;1961;2101
2011-09-29;2999-12-31;Briana;1961;2197
2011-09-30;2999-12-31;Holland;1961;656
2011-10-01;2999-12-31;Lilian;1961;3699
2011-10-02;2999-12-31;Amaia;1961;1109
2011-10-03;2999-12-31;Blaire;1961;2037
2011-10-04;2999-12-31;Margo;1961;4408
2011-10-05;2999-12-31;Louise;1961;3681
2011-10-06;2999-12-31;Rosalia;1961;4389
2011-10-07;2999-12-31;Aleah;1961;987
2011-10-08;2999-12-31;Bethany;1961;1247
2011-10-09;2999-12-31;Flora;1961;4345
2011-10-10;2999-12-31;Kylee;1961;2891
2011-10-11;2999-12-31;Kendra;1961;4396
2011-10-12;2999-12-31;Sunny;1961;3552
2011-10-13;2999-12-31;Laney;1961;4612
2011-10-14;2999-12-31;Tiana;1961;165
2011-10-15;2999-12-31;Chaya;1961;4952
2011-10-16;2999-12-31;Ellianna;1961;2214
2011-10-17;2999-12-31;Milan;1961;294
2011-10-18;2999-12-31;Aliana;1961;275
2011-10-19;2999-12-31;Estella;1961;4656
2011-10-20;2999-12-31;Julie;1961;2571
2011-10-21;2999-12-31;Yara;1962;4203
2011-10-22;2999-12-31;Rosa;1962;4599
2011-10-23;2999-12-31;Cheyenne;1962;3217
2011-10-24;2999-12-31;Emmie;1962;851
2011-10-25;2999-12-31;Carly;1962;3105
2011-10-26;2999-12-31;Janelle;1962;3898
2011-10-27;2999-12-31;Kyra;1962;4555
2011-10-28;2999-12-31;Naya;1962;2917
2011-10-29;2999-12-31;Malaya;1962;4521
2011-10-30;2999-12-31;Sevyn;1962;322
2011-10-31;2999-12-31;Lina;1962;1158
2011-11-01;2999-12-31;Mikayla;1962;880
2011-11-02;2999-12-31;Jayda;1962;3865
2011-11-03;2999-12-31;Leyla;1962;3921
2011-11-04;2999-12-31;Eileen;1962;4834
2011-11-05;2999-12-31;Irene;1962;2028
2011-11-06;2999-12-31;Karina;1962;638
2011-11-07;2999-12-31;Aileen;1962;4320
2011-11-08;2999-12-31;Aliza;1962;1190
2011-11-09;2999-12-31;Kataleya;1962;862
2011-11-10;2999-12-31;Kori;1962;3358
2011-11-11;2999-12-31;Indie;1962;4232
2011-11-12;2999-12-31;Lara;1962;3501
2011-11-13;2999-12-31;Romina;1962;1116
2011-11-14;2999-12-31;Jada;1962;2020
2011-11-15;2999-12-31;Kimber;1962;4578
2011-11-16;2999-12-31;Amani;1962;1249
2011-11-17;2999-12-31;Liv;1962;1735
2011-11-18;2999-12-31;Treasure;1962;4210
2011-11-19;2999-12-31;Louisa;1962;4169
2011-11-20;2999-12-31;Marleigh;1962;2531
2011-11-21;2999-12-31;Winnie;1962;2270
2011-11-22;2999-12-31;Kassidy;1962;4168
2011-11-23;2999-12-31;Noah;1962;3061
2011-11-24;2999-12-31;Monica;1962;1828
2011-11-25;2999-12-31;Keilani;1962;1251
2011-11-26;2999-12-31;Zahra;1962;4888
2011-11-27;2999-12-31;Zaylee;1962;478
2014-04-14;2021-09-09;Hadassah;1975;1102
2014-04-15;2021-09-09;Jamie;1975;1020
2014-04-16;2021-09-09;Allyson;1975;3125
2014-04-17;2021-09-09;Anahi;1975;1911
2014-04-18;2021-09-09;Maxine;1975;308
2014-04-19;2021-09-09;Karla;1975;4218
2014-04-20;2021-09-09;Khaleesi;1975;2908
2014-04-21;2021-09-09;Johanna;1975;3471
2014-04-22;2021-09-09;Penny;1975;37
2014-04-23;2021-09-09;Hayley;1975;2299
2014-04-24;2021-09-09;Marilyn;1975;2079
2014-04-25;2021-09-09;Della;1975;2796
2014-04-26;2021-09-09;Freyja;1975;3127
2014-04-27;2021-09-09;Jazmin;1975;3836
2014-04-28;2021-09-09;Kenna;1975;1986
2014-04-29;2021-09-09;Ashlyn;1975;968
2014-04-30;2021-09-09;Florence;1975;1267
2014-05-01;2021-09-09;Ezra;1975;2243
2014-05-02;2021-09-09;Melany;1975;3200
2014-07-22;2021-09-09;Murphy;1976;3249
2014-07-23;2021-09-09;Sky;1976;1874
2014-07-24;2021-09-09;Marina;1976;2877
2014-07-25;2021-09-09;Noemi;1976;1072
2011-12-21;2999-12-31;Coraline;1963;271
2011-12-22;2999-12-31;Selene;1963;4054
2011-12-23;2999-12-31;Bridget;1963;332
2011-12-24;2999-12-31;Alaiya;1963;1187
2011-12-25;2999-12-31;Angie;1963;3953
2011-12-26;2999-12-31;Fallon;1963;4303
2011-12-27;2999-12-31;Thalia;1963;3395
2011-12-28;2999-12-31;Rayna;1963;2602
2011-12-29;2999-12-31;Martha;1963;4855
2011-12-30;2999-12-31;Halle;1963;460
2011-12-31;2999-12-31;Estrella;1963;1486
2012-01-01;2999-12-31;Joelle;1963;1639
2012-01-02;2999-12-31;Kinslee;1963;3721
2012-01-03;2999-12-31;Roselyn;1963;794
2012-01-04;2999-12-31;Theodora;1963;450
2012-01-05;2999-12-31;Jolie;1963;1786
2012-01-06;2999-12-31;Dani;1963;3754
2012-01-07;2999-12-31;Elodie;1963;3846
2012-01-08;2999-12-31;Halo;1963;1543
2012-01-09;2999-12-31;Nala;1963;2962
2012-01-10;2999-12-31;Promise;1963;1782
2012-01-11;2999-12-31;Justice;1963;4606
2012-01-12;2999-12-31;Nellie;1963;4131
2012-01-13;2999-12-31;Novah;1963;4560
2012-01-14;2999-12-31;Estelle;1963;136
2012-01-15;2999-12-31;Jenesis;1963;817
2012-01-16;2999-12-31;Miley;1963;2982
2012-01-17;2999-12-31;Hadlee;1963;370
2012-01-18;2999-12-31;Janiyah;1964;4106
2012-01-19;2999-12-31;Waverly;1964;4908
2012-01-20;2999-12-31;Braelyn;1964;3556
2012-01-21;2999-12-31;Pearl;1964;1432
2012-01-22;2999-12-31;Aila;1964;2164
2012-01-23;2999-12-31;Katelyn;1964;4752
2012-01-24;2999-12-31;Sariyah;1964;4802
2012-01-25;2999-12-31;Azariah;1964;2418
2012-01-26;2999-12-31;Bexley;1964;2149
2012-01-27;2999-12-31;Giana;1964;2507
2012-01-28;2999-12-31;Lea;1964;4501
2012-01-29;2999-12-31;Cadence;1964;4422
2012-01-30;2999-12-31;Mavis;1964;532
2012-01-31;2999-12-31;Ila;1964;2406
2012-02-01;2999-12-31;Rivka;1964;2404
2012-02-02;2999-12-31;Jovie;1964;803
2012-02-03;2999-12-31;Yareli;1964;3547
2012-02-04;2999-12-31;Bellamy;1964;681
2012-02-05;2999-12-31;Kamiyah;1964;4761
2012-02-06;2999-12-31;Kara;1964;1126
2012-02-07;2999-12-31;Baylee;1964;2140
2012-02-08;2999-12-31;Jianna;1964;130
2012-02-09;2999-12-31;Kai;1964;2046
2012-02-10;2999-12-31;Alena;1964;3863
2012-02-11;2999-12-31;Novalee;1964;3807
2012-02-12;2999-12-31;Elliot;1964;1620
2012-02-13;2999-12-31;Livia;1964;918
2012-02-14;2999-12-31;Ashlynn;1964;3077
2012-02-15;2999-12-31;Denver;1964;3981
2012-02-16;2999-12-31;Emmalyn;1964;2292
2012-02-17;2999-12-31;Persephone;1964;1764
2012-02-18;2999-12-31;Marceline;1964;4311
2012-02-19;2999-12-31;Jazmine;1964;584
2012-02-20;2999-12-31;Kiana;1964;4588
2012-02-21;2999-12-31;Mikaela;1964;1565
2012-02-22;2999-12-31;Aliya;1964;2851
2012-02-23;2999-12-31;Galilea;1964;2903
2012-02-24;2999-12-31;Harlee;1964;1570
2012-02-25;2999-12-31;Jaylah;1964;1154
2012-02-26;2999-12-31;Lillie;1964;750
2012-02-27;2999-12-31;Mercy;1964;2331
2012-02-28;2999-12-31;Ensley;1964;1743
2012-02-29;2999-12-31;Bria;1965;2
2012-03-01;2999-12-31;Kallie;1965;1106
2012-03-02;2999-12-31;Celia;1965;3657
2012-03-03;2999-12-31;Berkley;1965;1321
2012-03-04;2999-12-31;Ramona;1965;2039
2012-03-05;2999-12-31;Jaylani;1965;2081
2012-03-06;2999-12-31;Jessie;1965;2811
2012-03-07;2999-12-31;Aubrie;1965;3258
2012-03-08;2999-12-31;Madisyn;1965;4135
2012-03-09;2999-12-31;Paulina;1965;2557
2014-07-26;2021-09-09;Averi;1976;1698
2014-07-27;2021-09-09;Aya;1976;778
2014-07-28;2021-09-09;Chana;1976;3629
2014-07-29;2021-09-09;Milana;1976;4415
2014-07-30;2021-09-09;Cleo;1976;925
2014-07-31;2021-09-09;Iyla;1976;2887
2014-08-01;2021-09-09;Cynthia;1976;1016
2014-08-02;2021-09-09;Hana;1976;4675
2014-08-03;2021-09-09;Lacey;1976;3503
2014-08-04;2021-09-09;Andi;1976;3015
2014-08-05;2021-09-09;Giuliana;1976;4439
2014-08-06;2021-09-09;Milena;1976;4959
2014-08-07;2021-09-09;Leilany;1976;1596
2014-08-08;2021-09-09;Saoirse;1976;2878
2014-08-09;2021-09-09;Adele;1976;4089
2014-08-10;2021-09-09;Drew;1976;2371
2014-08-11;2021-09-09;Bailee;1976;2469
2014-08-12;2021-09-09;Hunter;1976;800
2014-08-13;2021-09-09;Rayne;1976;3537
2014-08-14;2021-09-09;Anais;1976;386
2014-08-15;2021-09-09;Kamari;1976;646
2014-08-16;2021-09-09;Paula;1976;4520
2014-08-17;2021-09-09;Rosalee;1976;921
2014-08-18;2021-09-09;Teresa;1976;4032
2014-08-19;2021-09-09;Zora;1976;1710
2014-08-20;2021-09-09;Avah;1976;2897
2014-08-21;2021-09-09;Belen;1976;4429
2012-04-06;2999-12-31;Greta;1965;2984
2012-04-07;2999-12-31;Layne;1965;149
2012-04-08;2999-12-31;Scout;1965;3963
2012-04-09;2999-12-31;Zaniyah;1965;3094
2012-04-10;2999-12-31;Amelie;1965;1200
2012-04-11;2999-12-31;Dulce;1965;3497
2012-04-12;2999-12-31;Chanel;1965;898
2012-04-13;2999-12-31;Clare;1965;1934
2012-04-14;2999-12-31;Rebekah;1965;2220
2012-04-15;2999-12-31;Giovanna;1965;3404
2012-04-16;2999-12-31;Ellison;1965;2867
2012-04-17;2999-12-31;Isabela;1965;1089
2012-04-18;2999-12-31;Kaydence;1965;4195
2012-04-19;2999-12-31;Rosalyn;1965;2008
2012-04-20;2999-12-31;Royal;1965;4996
2012-04-21;2999-12-31;Alianna;1965;4680
2012-04-22;2999-12-31;August;1965;1157
2012-04-23;2999-12-31;Nyra;1965;2294
2012-04-24;2999-12-31;Vienna;1965;4580
2012-04-25;2999-12-31;Amoura;1965;3655
2012-04-26;2999-12-31;Anika;1965;3374
2012-04-27;2999-12-31;Harmoni;1965;2252
2012-04-28;2999-12-31;Kelly;1965;419
2012-04-29;2999-12-31;Linda;1965;2658
2012-04-30;2999-12-31;Aubriella;1965;3198
2012-05-01;2999-12-31;Kairi;1965;2827
2012-05-02;2999-12-31;Ryann;1965;3194
2012-05-03;2999-12-31;Avayah;1965;2567
2012-05-04;2999-12-31;Gwen;1965;4306
2012-05-05;2999-12-31;Whitley;1965;1362
2012-05-06;2999-12-31;Noor;1965;3251
2012-05-07;2999-12-31;Khalani;1965;2385
2012-05-08;2999-12-31;Marianna;1965;2440
2012-05-09;2999-12-31;Addyson;1965;3019
2012-05-10;2999-12-31;Annika;1965;4711
2012-05-11;2999-12-31;Karter;1965;3977
2012-05-12;2999-12-31;Vada;1965;3843
2012-05-13;2999-12-31;Tiffany;1966;4465
2012-05-14;2999-12-31;Artemis;1966;3131
2012-05-15;2999-12-31;Clover;1966;3270
2012-05-16;2999-12-31;Laylah;1966;1548
2012-05-17;2999-12-31;Paisleigh;1966;354
2012-05-18;2999-12-31;Elyse;1966;2235
2012-05-19;2999-12-31;Kaisley;1966;2337
2012-05-20;2999-12-31;Veda;1966;4451
2012-05-21;2999-12-31;Zendaya;1966;1447
2012-05-22;2999-12-31;Simone;1966;3414
2012-05-23;2999-12-31;Alexia;1966;3606
2012-05-24;2999-12-31;Alisson;1966;930
2012-05-25;2999-12-31;Angelique;1966;4800
2012-05-26;2999-12-31;Ocean;1966;2365
2012-05-27;2999-12-31;Elia;1966;3451
2012-05-28;2999-12-31;Lilianna;1966;1347
2012-05-29;2999-12-31;Maleah;1966;3940
2012-05-30;2999-12-31;Avalynn;1966;3298
2012-05-31;2999-12-31;Marisol;1966;462
2012-06-01;2999-12-31;Goldie;1966;2635
2012-06-02;2999-12-31;Malayah;1966;3738
2012-06-03;2999-12-31;Emmeline;1966;833
2012-06-04;2999-12-31;Paloma;1966;1537
2012-06-05;2999-12-31;Raina;1966;4413
2012-06-06;2999-12-31;Brynleigh;1966;1522
2012-06-07;2999-12-31;Chandler;1966;3474
2012-06-08;2999-12-31;Valery;1966;3534
2012-06-09;2999-12-31;Adalee;1966;3381
2012-06-10;2999-12-31;Tinsley;1966;599
2012-06-11;2999-12-31;Violeta;1966;4953
2012-06-12;2999-12-31;Baylor;1966;669
2012-06-13;2999-12-31;Lauryn;1966;411
2012-06-14;2999-12-31;Marlowe;1966;811
2012-06-15;2999-12-31;Birdie;1966;2876
2012-06-16;2999-12-31;Jaycee;1966;4319
2012-06-17;2999-12-31;Lexie;1966;2004
2012-06-18;2999-12-31;Loretta;1966;4682
2012-06-19;2999-12-31;Lilyana;1966;4508
2012-06-20;2999-12-31;Princess;1966;3489
2012-06-21;2999-12-31;Shay;1966;3008
2012-06-22;2999-12-31;Hadleigh;1966;3230
2012-06-23;2999-12-31;Natasha;1966;2626
2012-06-24;2999-12-31;Indigo;1966;3566
2012-06-25;2999-12-31;Zaria;1966;290
2012-06-26;2999-12-31;Addisyn;1966;17
2012-06-27;2999-12-31;Deborah;1966;3965
2012-06-28;2999-12-31;Leanna;1966;4777
2012-06-29;2999-12-31;Barbara;1966;3598
2012-06-30;2999-12-31;Kimora;1966;1294
2012-07-01;2999-12-31;Emerald;1966;2505
2012-07-02;2999-12-31;Raquel;1967;568
2012-07-03;2999-12-31;Julissa;1967;1525
2012-07-04;2999-12-31;Robin;1967;4967
2012-07-05;2999-12-31;Austyn;1967;973
2012-07-06;2999-12-31;Dalia;1967;1037
2012-07-07;2999-12-31;Nyomi;1967;1028
2012-07-08;2999-12-31;Ellen;1967;398
2012-07-09;2999-12-31;Kynlee;1967;1438
2012-07-10;2999-12-31;Salma;1967;2957
2012-07-11;2999-12-31;Luella;1967;36
2012-07-12;2999-12-31;Zayla;1967;1410
2012-07-13;2999-12-31;Addilynn;1967;4768
2012-07-14;2999-12-31;Giavanna;1967;3392
2012-07-15;2999-12-31;Samira;1967;3936
2012-07-16;2999-12-31;Amaris;1967;4848
2012-07-17;2999-12-31;Madalyn;1967;4458
2012-07-18;2999-12-31;Scarlette;1967;1078
2012-07-19;2999-12-31;Stormi;1967;1039
2012-07-20;2999-12-31;Etta;1967;3564
2012-07-21;2999-12-31;Ayleen;1967;1683
2012-07-22;2999-12-31;Brittany;1967;2106
2012-07-23;2999-12-31;Brylee;1967;3573
2012-07-24;2999-12-31;Araceli;1967;1663
2012-07-25;2999-12-31;Egypt;1967;1965
2012-07-26;2999-12-31;Iliana;1967;3071
2012-07-27;2999-12-31;Paityn;1967;1494
2012-07-28;2999-12-31;Zainab;1967;3690
2012-07-29;2999-12-31;Billie;1967;1202
2012-07-30;2999-12-31;Haylee;1967;3126
2012-07-31;2999-12-31;India;1967;4891
2012-08-01;2999-12-31;Kaiya;1967;894
2012-08-02;2999-12-31;Nancy;1967;1968
2012-08-03;2999-12-31;Clarissa;1967;1262
2012-08-04;2999-12-31;Mazikeen;1967;1124
2012-08-05;2999-12-31;Taytum;1967;240
2012-08-06;2999-12-31;Aubrielle;1967;4279
2012-08-07;2999-12-31;Rylan;1967;45
2012-08-08;2999-12-31;Ainhoa;1967;3649
2012-08-09;2999-12-31;Aspyn;1967;3255
2012-08-10;2999-12-31;Elina;1967;4696
2012-08-11;2999-12-31;Elsa;1967;2597
2012-08-12;2999-12-31;Magdalena;1967;4096
2012-08-13;2999-12-31;Kailey;1967;2052
2012-08-14;2999-12-31;Arleth;1967;1053
2012-08-15;2999-12-31;Joyce;1967;4826
2012-08-16;2999-12-31;Judith;1968;1660
2012-08-17;2999-12-31;Crystal;1968;1380
2012-08-18;2999-12-31;Emberlynn;1968;825
2012-08-19;2999-12-31;Landry;1968;4936
2012-08-20;2999-12-31;Paola;1968;574
2012-08-21;2999-12-31;Braylee;1968;3424
2012-08-22;2999-12-31;Guinevere;1968;1898
2012-08-23;2999-12-31;Aarna;1968;418
2012-08-24;2999-12-31;Aiyana;1968;4463
2012-08-25;2999-12-31;Kahlani;1968;4525
2012-08-26;2999-12-31;Lyanna;1968;3796
2012-08-27;2999-12-31;Sariah;1968;889
2012-08-28;2999-12-31;Itzayana;1968;35
2012-08-29;2999-12-31;Aniya;1968;1199
2012-08-30;2999-12-31;Frida;1968;3739
2012-08-31;2999-12-31;Jaylene;1968;3402
2012-09-01;2999-12-31;Kiera;1968;212
2012-09-02;2999-12-31;Loyalty;1968;4527
2012-09-03;2999-12-31;Azaria;1968;1416
2012-09-04;2999-12-31;Jaylee;1968;3834
2012-09-05;2999-12-31;Kamilah;1968;634
2012-09-06;2999-12-31;Keyla;1968;3662
2012-09-07;2999-12-31;Kyleigh;1968;1062
2012-09-08;2999-12-31;Micah;1968;3575
2012-09-09;2999-12-31;Nataly;1968;4009
2012-09-10;2999-12-31;Kathleen;1968;472
2012-09-11;2999-12-31;Zoya;1968;4820
2012-09-12;2999-12-31;Meghan;1968;1845
2014-08-22;2021-09-09;Soraya;1976;1216
2014-08-23;2021-09-09;Zoie;1976;4335
2014-08-24;2021-09-09;Arlette;1976;526
2014-08-25;2021-09-09;Zola;1976;1540
2014-08-26;2021-09-09;Luisa;1976;4838
2014-08-27;2021-09-09;Vida;1976;1723
2015-02-04;2021-09-09;Ryder;1978;4994
2015-02-05;2021-09-09;Tatiana;1978;1587
2015-02-06;2021-09-09;Tori;1978;2289
2015-02-07;2021-09-09;Aarya;1978;2816
2015-02-08;2021-09-09;Eleanora;1978;4384
2015-02-09;2021-09-09;Sandra;1978;3735
2015-02-10;2021-09-09;Soleil;1978;3143
2015-02-11;2021-09-09;Annabella;1978;2906
2015-02-12;2021-09-09;Ansley;1978;4370
2015-02-13;2021-09-09;Ingrid;1978;2259
2015-02-14;2021-09-09;Jaylin;1978;912
2015-02-15;2021-09-09;Jillian;1978;4703
2015-02-16;2021-09-09;Majesty;1978;1566
2015-03-23;2021-09-09;Avani;1978;88
2015-03-24;2021-09-09;Jaelynn;1978;3219
2015-03-25;2021-09-09;Saanvi;1978;4006
2015-03-26;2021-09-09;Cordelia;1978;2638
2015-03-27;2021-09-09;Gianni;1978;2791
2015-03-28;2021-09-09;Kaya;1978;2578
2015-03-29;2021-09-09;Kaylie;1978;1569
2015-03-30;2021-09-09;Nori;1978;3405
2015-03-31;2021-09-09;Elisabeth;1978;1464
2015-04-01;2021-09-09;Aislinn;1978;3281
2015-04-02;2021-09-09;Jream;1978;1492
2015-04-03;2021-09-09;Rosalina;1978;4238
2015-04-04;2021-09-09;Casey;1978;267
2015-04-05;2021-09-09;Love;1978;3023
2015-04-06;2021-09-09;Lilia;1978;2271
2015-04-07;2021-09-09;Maisy;1978;2089
2015-04-08;2021-09-09;Marigold;1978;1008
2015-04-09;2021-09-09;Alyson;1978;4760
2015-04-10;2021-09-09;Amayah;1978;1144
2020-03-25;2022-01-01;Whitney;1998;2050
2020-03-26;2022-01-01;Cara;1998;2616
2020-03-27;2022-01-01;Corinne;1998;2450
2020-03-28;2022-01-01;Lakelynn;1998;3320
2020-03-29;2022-01-01;Lisa;1998;2645
2020-03-30;2022-01-01;Tallulah;1998;402
2020-03-31;2022-01-01;Claudia;1998;4812
2020-04-01;2022-01-01;Emiliana;1998;238
2020-04-02;2022-01-01;Violette;1998;1012
2020-04-03;2022-01-01;Guadalupe;1998;1985
2020-04-04;2022-01-01;Luz;1998;1681
2020-09-20;2022-01-01;Ayah;2000;1996
2020-09-21;2022-01-01;Jazlynn;2000;4350
2020-09-22;2022-01-01;Shea;2000;3488
2020-09-23;2022-01-01;Amal;2000;1482
2020-09-24;2022-01-01;Aura;2000;4510
2020-09-25;2022-01-01;Ehlani;2000;2849
2020-09-26;2022-01-01;Maddie;2000;1110
2012-11-08;2999-12-31;Marcella;1969;640
2012-11-09;2999-12-31;Nairobi;1969;4775
2012-11-10;2999-12-31;Sarahi;1969;2515
2012-11-11;2999-12-31;Yasmin;1969;4604
2012-11-12;2999-12-31;Belle;1969;1677
2012-11-13;2999-12-31;Elowyn;1969;1876
2012-11-14;2999-12-31;Lakelyn;1969;2815
2012-11-15;2999-12-31;Spencer;1969;4453
2012-11-16;2999-12-31;Harriet;1969;1084
2012-11-17;2999-12-31;Laylani;1969;2347
2012-11-18;2999-12-31;Rae;1969;2985
2012-11-19;2999-12-31;Sol;1969;3334
2012-11-20;2999-12-31;Dixie;1969;4712
2012-11-21;2999-12-31;Emberlyn;1969;939
2012-11-22;2999-12-31;Yamileth;1969;74
2012-11-23;2999-12-31;Nathalia;1969;4159
2012-11-24;2999-12-31;Zhuri;1969;1121
2012-11-25;2999-12-31;Dalary;1969;2617
2012-11-26;2999-12-31;Emani;1969;2114
2012-11-27;2999-12-31;Indy;1969;1508
2012-11-28;2999-12-31;Korra;1969;2967
2012-11-29;2999-12-31;Lenora;1969;1339
2012-11-30;2999-12-31;Maylee;1969;2623
2012-12-01;2999-12-31;Vayda;1969;3005
2012-12-02;2999-12-31;Winifred;1969;3578
2012-12-03;2999-12-31;Araya;1969;3888
2012-12-04;2999-12-31;Blessing;1969;3541
2012-12-05;2999-12-31;Micaela;1969;940
2012-12-06;2999-12-31;Rowyn;1969;3211
2012-12-07;2999-12-31;Xyla;1969;4083
2012-12-08;2999-12-31;Ruthie;1969;3256
2012-12-09;2999-12-31;Danica;1969;102
2012-12-10;2999-12-31;Jaelyn;1969;3159
2012-12-11;2999-12-31;Jhene;1969;1621
2012-12-12;2999-12-31;Raylee;1969;1839
2012-12-13;2999-12-31;Dana;1969;3695
2012-12-14;2999-12-31;Miah;1969;861
2012-12-15;2999-12-31;Keily;1969;2836
2012-12-16;2999-12-31;Kenia;1969;1132
2012-12-17;2999-12-31;Mattie;1970;4052
2012-12-18;2999-12-31;Patience;1970;4563
2012-12-19;2999-12-31;Taliyah;1970;712
2012-12-20;2999-12-31;Emmaline;1970;2873
2012-12-21;2999-12-31;Jana;1970;8
2012-12-22;2999-12-31;Seraphina;1970;1608
2012-12-23;2999-12-31;Arden;1970;474
2012-12-24;2999-12-31;Desiree;1970;850
2012-12-25;2999-12-31;Everley;1970;1263
2012-12-26;2999-12-31;Karen;1970;3379
2012-12-27;2999-12-31;Leylani;1970;3528
2012-12-28;2999-12-31;Lottie;1970;881
2012-12-29;2999-12-31;Meilani;1970;2644
2012-12-30;2999-12-31;Aliah;1970;2006
2012-12-31;2999-12-31;Carsyn;1970;4372
2013-01-01;2999-12-31;Jurnee;1970;2353
2013-01-02;2999-12-31;Kingsley;1970;3543
2013-01-03;2999-12-31;Ann;1970;2153
2013-01-04;2999-12-31;Keziah;1970;3767
2013-01-05;2999-12-31;Myah;1970;3895
2013-01-06;2999-12-31;Nathaly;1970;1906
2013-01-07;2999-12-31;Sapphire;1970;4816
2013-01-08;2999-12-31;Susan;1970;4920
2013-01-09;2999-12-31;Aleia;1970;2514
2013-01-10;2999-12-31;Ayra;1970;1052
2013-01-11;2999-12-31;Erika;1970;255
2013-01-12;2999-12-31;Esperanza;1970;4664
2013-01-13;2999-12-31;Melani;1970;1795
2013-01-14;2999-12-31;Rilynn;1970;1931
2013-01-15;2999-12-31;Ariadna;1970;303
2013-01-16;2999-12-31;Rhiannon;1970;4452
2013-01-17;2999-12-31;Heavenly;1970;3039
2013-01-18;2999-12-31;Ayana;1970;2593
2013-01-19;2999-12-31;Emmalynn;1970;1122
2013-01-20;2999-12-31;Renee;1970;789
2013-01-21;2999-12-31;Tru;1970;1580
2013-01-22;2999-12-31;Zaira;1970;3085
2013-01-23;2999-12-31;Beatrix;1970;1403
2013-01-24;2999-12-31;Darcy;1970;2809
2013-01-25;2999-12-31;Harleigh;1970;2607
2013-01-26;2999-12-31;Joselyn;1970;4831
2020-09-27;2022-01-01;Malka;2000;4383
2020-09-28;2022-01-01;Quincy;2000;2137
2020-09-29;2022-01-01;Carla;2000;2948
